Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tunisia,TUN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.05,796.16,979.98,1065.98,1351.7,1716.89,1975.6,2338.97,2775.88,3224.32,3509.7,3748.72,3913.32,4323.48,4615.19,5072.55,5444.97,5877.04,5564.86,
Turkey,TUR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6830.23,8592.57,10952.63,13450.12,16021.82,17823.28,19688.7,21729.57,22100.91,25155.09,26486.52,27305.85,28451.45,30813.42,31592.93,33233.85,35510.17,33836.33,33535.8,
Tuvalu,TUV,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0.6,0.61,0,1.27,0.37,0.33,0.25,0,0.5,0.04,0.33,1.13,1.09,0.41,0.65,1.48,
Tanzania,TZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.68,129.98,152.4,168.29,187.92,217.73,281.5,311.92,295.55,312.31,359.13,404.9,392.56,406.66,536.72,542.27,559.83,610.37,602.71,
Uganda,UGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.35,136.21,131.5,140.62,207.61,216.03,210.8,273.35,253.98,310.79,406.1,419.09,458.9,484.59,518.21,611.13,599.27,637.56,673.07,
Ukraine,UKR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.6,6678.51,5922.16,5738.81,5715.04,5941.91,5293.69,5488.86,5881.14,5600.68,5963.76,6262.71,6654.4,7356.73,7237.53,7272.89,7853.62,8977.67,10379.89,
Upper middle income,UMC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132625.35457631,156514.682986113,167622.649864233,185616.794960583,227955.475455671,284330.752738557,321062.658872878,358609.317091408,408674.517304353,463458.240762515,506875.389160235,539850.201500593,553153.438518822,594990.329703895,644484.030329545,676672.320598229,738111.75997442,802081.032030252,893168.998788705,
Uruguay,URY,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.82,233.94,275.16,281.74,309.75,353.69,355.82,386.69,440.38,483.26,506.87,587.07,585.14,594.76,746.83,688.05,841.83,788.62,852.23,
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304781.56,305612.91,319307.62,329398.86,353853.49,384572.94,385515,391909.59,393978.95,399350.31,408817.1,423958.81,427996.8,429570.05,433192.28,429988.89,427264.63,432216.49,422807.71,
Uzbekistan,UZB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.72,400.91,348.19,296.39,363.54,332.55,288.03,346.5,302.83,338.72,391.74,378.47,327.7,347.23,337.28,294.97,382.23,338.75,353.91,
St. Vincent and the Grenadines,VCT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0,0.12,0.83,0.13,1.33,0.7,1.6,0,1.63,1.02,0.05,0.92,2.2,1.51,0.46,2.42,3.71,1.22,
"Venezuela, RB",VEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.17,1031.63,1066.42,1156.68,1088.07,1283.91,1330.2,1410.33,1645.37,1666.29,1484.42,1282.23,1357.53,1223.11,1234.15,992.62,888.26,840.01,639.03,
British Virgin Islands,VGB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.25,241.82,233.68,300.66,338.81,402.45,458.48,521.62,783.58,891.22,1100.36,1221.39,1574.82,1893.06,2017.61,2299.45,3063.59,3343.23,4286.48,
Vanuatu,VUT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,3.17,5.48,6.53,9.81,12.48,5.68,2.61,4.15,4.89,7.08,7.88,6.4,7.82,8.33,10.63,13.13,10.46,6.45,
World,WLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067910.33969416,1105881.95390896,1153759.44802548,1209556.86007409,1324239.74280304,1488551.18338893,1569368.99419693,1660543.03510222,1749903.55601664,1853966.53374904,1943521.45458385,2043639.60436061,2102913.30915317,2175429.20200443,2263604.393071,2294557.66171785,2376419.91378038,2464455.02522463,2554373.36151358,
Samoa,WSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,7.84,7.53,4.82,4.85,4.59,12.88,4.61,2.63,5.38,5.65,5.65,2.51,4.33,12.1,11.17,7.37,10.22,11.05,
Kosovo,XKX,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,56.5,101.32,118.29,106.73,113.4,123.34,122.23,136.84,187.91,261.45,278.43,
"Yemen, Rep.",YEM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.83,42.49,27.13,33.84,41.15,48.32,54.68,45.48,62.28,83.94,101.77,105.17,106.85,118.75,139.9,107.34,119.49,126.37,137.44,
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.55,4099.38,4413.16,4267.39,4831.02,5174.46,5715.98,5938.9,6343.81,7114.73,7601.07,8293.8,9105.71,9709.05,10349.9,10964.38,12045.47,12846.08,13008.74,
Zambia,ZMB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,51.96,61.54,47.78,42.84,60.19,67.37,69.27,92.07,76.52,89.14,101.03,106.12,119.47,134.46,157.23,181.66,209.45,213.07,
Zimbabwe,ZWE,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.01,213.85,165.61,180.57,138.17,139.5,172.45,185.25,125.81,117.14,151.36,147.07,202.94,223.58,273,268.98,313.8,340.45,359.33,
